CountyName,datetime_local,date_str,hour_str,local_hour,index,cloud_coverage,n_points
Sonoma,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,0.9984350547730829,639
Stanislaus,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,0.9656301145662848,611
Sutter,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,1.0,241
Tehama,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,0.7120141342756183,1132
Trinity,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,0.9844771241830066,1224
Tulare,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,0.9532994923857868,1970
Tuolumne,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,1.0,898
Ventura,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,0.9922978177150192,779
Yolo,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,1.0,407
Yuba,2025-11-05T09:00,"Nov 05, 2025",9 AM,9,57,1.0,249
Alameda,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9370860927152318,302
Alpine,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,289
Amador,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,235
Butte,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9922720247295209,647
Calaveras,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,415
Colusa,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,451
Contra Costa,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9508196721311475,305
Del Norte,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.994750656167979,381
El Dorado,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,701
Fresno,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9987679671457905,2435
Glenn,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9941520467836257,513
Humboldt,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9576333089846604,1369
Imperial,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.011720831113478956,1877
Inyo,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.649423878401569,4079
Kern,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.973349126443589,3377
Kings,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,571
Lake,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,522
Lassen,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.7905788876276958,1762
Los Angeles,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.7762691853600945,1694
Madera,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,865
Marin,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9719626168224299,214
Mariposa,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,581
Mendocino,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9934258582907232,1369
Merced,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,804
Modoc,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.74886141834743,1537
Mono,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.47269763651181745,1227
Monterey,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,1378
Napa,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,314
Nevada,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,376
Orange,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.49127906976744184,344
Placer,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,580
Plumas,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9594320486815415,986
Riverside,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.007243990780375371,3037
Sacramento,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,394
San Benito,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,574
San Bernardino,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.11873093349603417,8195
San Diego,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.0049833887043189366,1806
San Francisco,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.14285714285714285,21
San Joaquin,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,571
San Luis Obispo,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9547088425593099,1391
San Mateo,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9153439153439153,189
Santa Barbara,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.6968864468864469,1092
Santa Clara,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9716981132075472,530
Santa Cruz,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,185
Shasta,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9247237569060773,1448
Sierra,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,376
Siskiyou,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9628522630230573,2342
Solano,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,350
Sonoma,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9937402190923318,639
Stanislaus,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,611
Sutter,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,241
Tehama,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.7102473498233216,1132
Trinity,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.9959150326797386,1224
Tulare,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.999492385786802,1970
Tuolumne,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,898
Ventura,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,0.6302952503209243,779
Yolo,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,407
Yuba,2025-11-05T10:00,"Nov 05, 2025",10 AM,10,58,1.0,249
Alameda,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.6357615894039735,302
Alpine,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,289
Amador,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,235
Butte,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,647
Calaveras,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,415
Colusa,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,451
Contra Costa,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.6491803278688525,305
Del Norte,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9816272965879265,381
El Dorado,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,701
Fresno,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,2435
Glenn,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,513
Humboldt,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9992695398100804,1369
Imperial,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.0037293553542887587,1877
Inyo,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.872272615837215,4079
Kern,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.7278649689073142,3377
Kings,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9947460595446584,571
Lake,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9865900383141762,522
Lassen,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.8473325766174802,1762
Los Angeles,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.7207792207792207,1694
Madera,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,865
Marin,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9672897196261683,214
Mariposa,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,581
Mendocino,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,1369
Merced,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,804
Modoc,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.8939492517891997,1537
Mono,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.823960880195599,1227
Monterey,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9912917271407837,1378
Napa,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,314
Nevada,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,376
Orange,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.6715116279069767,344
Placer,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,580
Plumas,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,986
Riverside,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.008890352321369773,3037
Sacramento,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9568527918781726,394
San Benito,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,574
San Bernardino,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.34057352043929223,8195
San Diego,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.016611295681063124,1806
San Francisco,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.14285714285714285,21
San Joaquin,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9036777583187391,571
San Luis Obispo,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.8238677210639828,1391
San Mateo,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.8465608465608465,189
Santa Barbara,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.6758241758241759,1092
Santa Clara,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9358490566037736,530
Santa Cruz,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,185
Shasta,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9516574585635359,1448
Sierra,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,376
Siskiyou,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.921861656703672,2342
Solano,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9857142857142858,350
Sonoma,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9968701095461658,639
Stanislaus,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,611
Sutter,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,241
Tehama,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,1132
Trinity,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9926470588235294,1224
Tulare,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.9416243654822335,1970
Tuolumne,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,898
Ventura,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,0.6046213093709885,779
Yolo,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,407
Yuba,2025-11-05T11:00,"Nov 05, 2025",11 AM,11,59,1.0,249
Alameda,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8509933774834437,302
Alpine,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,289
Amador,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,235
Butte,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,647
Calaveras,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,415
Colusa,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,451
Contra Costa,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,305
Del Norte,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,381
El Dorado,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,701
Fresno,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,2435
Glenn,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,513
Humboldt,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,1369
Imperial,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.004262120404901438,1877
Inyo,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8845305221868105,4079
Kern,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.68551969203435,3377
Kings,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,571
Lake,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9195402298850575,522
Lassen,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,1762
Los Angeles,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.45690672963400236,1694
Madera,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,865
Marin,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.985981308411215,214
Mariposa,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9965576592082617,581
Mendocino,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9992695398100804,1369
Merced,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,804
Modoc,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9401431359791802,1537
Mono,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.882640586797066,1227
Monterey,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,1378
Napa,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9904458598726115,314
Nevada,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,376
Orange,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9244186046511628,344
Placer,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,580
Plumas,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,986
Riverside,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.1231478432663813,3037
Sacramento,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,394
San Benito,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,574
San Bernardino,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.43026235509456984,8195
San Diego,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.04595791805094131,1806
San Francisco,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8095238095238095,21
San Joaquin,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9702276707530648,571
San Luis Obispo,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8001437814521927,1391
San Mateo,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8783068783068783,189
Santa Barbara,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8635531135531136,1092
Santa Clara,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9207547169811321,530
Santa Cruz,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9945945945945946,185
Shasta,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,1448
Sierra,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,376
Siskiyou,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8620836891545688,2342
Solano,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,350
Sonoma,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9937402190923318,639
Stanislaus,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9967266775777414,611
Sutter,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,241
Tehama,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,1132
Trinity,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,1224
Tulare,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.6020304568527919,1970
Tuolumne,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9933184855233853,898
Ventura,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.8125802310654685,779
Yolo,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,0.9975429975429976,407
Yuba,2025-11-05T12:00,"Nov 05, 2025",12 PM,12,60,1.0,249
Alameda,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9238410596026491,302
Alpine,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,289
Amador,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,235
Butte,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,647
Calaveras,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,415
Colusa,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9977827050997783,451
Contra Costa,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.8655737704918033,305
Del Norte,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,381
El Dorado,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,701
Fresno,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,2435
Glenn,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9980506822612085,513
Humboldt,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1369
Imperial,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.013319126265316995,1877
Inyo,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.6163275312576612,4079
Kern,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.6005330174711282,3377
Kings,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,571
Lake,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,522
Lassen,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1762
Los Angeles,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.51357733175915,1694
Madera,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,865
Marin,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9485981308411215,214
Mariposa,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,581
Mendocino,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1369
Merced,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,804
Modoc,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1537
Mono,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9722901385493072,1227
Monterey,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1378
Napa,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9904458598726115,314
Nevada,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,376
Orange,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.18604651162790697,344
Placer,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,580
Plumas,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,986
Riverside,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.21336845571287455,3037
Sacramento,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,394
San Benito,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,574
San Bernardino,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.46552776082977426,8195
San Diego,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.31118493909191586,1806
San Francisco,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,21
San Joaquin,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9667250437828371,571
San Luis Obispo,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9813084112149533,1391
San Mateo,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9470899470899471,189
Santa Barbara,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9194139194139194,1092
Santa Clara,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9283018867924528,530
Santa Cruz,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,185
Shasta,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1448
Sierra,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,376
Siskiyou,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9961571306575576,2342
Solano,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9742857142857143,350
Sonoma,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9530516431924883,639
Stanislaus,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9803600654664485,611
Sutter,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,241
Tehama,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.9973498233215548,1132
Trinity,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,1224
Tulare,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.6253807106598985,1970
Tuolumne,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,898
Ventura,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,0.6803594351732991,779
Yolo,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,407
Yuba,2025-11-05T13:00,"Nov 05, 2025",1 PM,13,61,1.0,249
Alameda,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.8245033112582781,302
Alpine,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,289
Amador,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,235
Butte,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,647
Calaveras,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.983132530120482,415
Colusa,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,451
Contra Costa,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9278688524590164,305
Del Norte,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,381
El Dorado,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,701
Fresno,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,2435
Glenn,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,513
Humboldt,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1369
Imperial,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.13585508790623335,1877
Inyo,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.39985290512380484,4079
Kern,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.612081729345573,3377
Kings,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9982486865148862,571
Lake,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,522
Lassen,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1762
Los Angeles,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.4344746162927981,1694
Madera,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,865
Marin,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9392523364485982,214
Mariposa,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,581
Mendocino,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1369
Merced,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,804
Modoc,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1537
Mono,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9274653626731867,1227
Monterey,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1378
Napa,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.89171974522293,314
Nevada,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,376
Orange,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.23255813953488372,344
Placer,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,580
Plumas,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,986
Riverside,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.20941718801448797,3037
Sacramento,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9898477157360406,394
San Benito,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,574
San Bernardino,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.4782184258694326,8195
San Diego,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.5614617940199336,1806
San Francisco,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,21
San Joaquin,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9824868651488616,571
San Luis Obispo,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9525521207764198,1391
San Mateo,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9788359788359788,189
Santa Barbara,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9871794871794872,1092
Santa Clara,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9377358490566038,530
Santa Cruz,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,185
Shasta,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1448
Sierra,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,376
Siskiyou,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,2342
Solano,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9571428571428572,350
Sonoma,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9107981220657277,639
Stanislaus,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9754500818330606,611
Sutter,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,241
Tehama,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1132
Trinity,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,1224
Tulare,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.8802030456852792,1970
Tuolumne,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9988864142538976,898
Ventura,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.7958921694480102,779
Yolo,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,0.9606879606879607,407
Yuba,2025-11-05T14:00,"Nov 05, 2025",2 PM,14,62,1.0,249
Alameda,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.8443708609271523,302
Alpine,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.8788927335640139,289
Amador,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9957446808510638,235
Butte,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,647
Calaveras,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9951807228915662,415
Colusa,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,1.0,451
Contra Costa,2025-11-05T15:00,"Nov 05, 2025",3 PM,15,63,0.9836065573770492,305
